,Threshold,Detection_rate,Hit_rate
198,0.013892857411005457,0.6555555555555556,0.02998696219035202
199,0.023286303156548317,0.4166666666666667,0.043076923076923075
200,0.014641350766340388,0.6222222222222222,0.03159340659340659
201,0.00787186956566574,0.8282051282051283,0.029411764705882353
202,0.0219474476687757,0.4465811965811966,0.0430622009569378
203,0.005054856121796592,0.8662393162393163,0.028120374938332512
204,0.014384530619913157,0.6333333333333333,0.0310391363022942
205,0.02333029573335789,0.41581196581196583,0.04316546762589928
206,0.027272874552960062,0.33205128205128204,0.05019305019305019
207,0.04537818987143226,0.10683760683760683,0.088
208,0.005605127025433789,0.8615384615384616,0.028273809523809524
209,0.051095931524826554,0.0735042735042735,0.10465116279069768
210,0.02056223917315385,0.47136752136752136,0.04079782411604715
211,0.0021476367137888905,0.9423076923076923,0.02585034013605442
212,0.03584585696358344,0.19743589743589743,0.06493506493506493
213,0.03442842469618209,0.21495726495726497,0.05964214711729622
214,0.014668925969175434,0.6205128205128205,0.03168044077134986
215,0.026575062715150814,0.34658119658119657,0.04932182490752158
216,0.004319517779016739,0.8777777777777778,0.027750730282375853
217,0.0035292857630014485,0.8991452991452992,0.02709125475285171
218,0.03551832306762596,0.19957264957264959,0.06423982869379015
219,0.0015775845466769031,0.9722222222222222,0.025054945054945054
220,0.013946978615450852,0.652991452991453,0.030104712041884817
221,0.045396668570033154,0.1064102564102564,0.08835341365461848
222,0.029139053296959413,0.2948717948717949,0.05217391304347826
223,0.011875964619811002,0.7256410256410256,0.030624263839811542
224,0.0017494150747807955,0.9594017094017094,0.025389755011135856
225,0.009929034215828688,0.7803418803418803,0.029572836801752465
226,0.023431691115297998,0.41367521367521365,0.04338842975206612
227,0.0341275772211176,0.21837606837606838,0.05870841487279843
228,0.0021110488172365813,0.9435897435897436,0.025815217391304348
229,0.025857618559744423,0.3594017094017094,0.04756242568370987
230,0.020074407668451713,0.4794871794871795,0.040106951871657755
231,0.027204437737548375,0.33376068376068374,0.0499359795134443
232,0.018620322002554056,0.5166666666666667,0.03722084367245657
233,0.016443704540744467,0.5739316239316239,0.03350707371556218
234,0.004443871409811056,0.8756410256410256,0.027818448023426062
235,0.03558980294628974,0.19914529914529913,0.06437768240343347
236,0.03816911416694587,0.16666666666666666,0.06666666666666667
237,0.038917554414791784,0.15982905982905982,0.06684491978609626
238,0.0039451649624360876,0.8846153846153846,0.02753623188405797
239,0.03357213511124857,0.2264957264957265,0.05849056603773585
240,0.03799023985868732,0.1683760683760684,0.06852791878172589
241,0.021045282559535444,0.46153846153846156,0.041666666666666664
242,0.017768134063692702,0.5388888888888889,0.035685963521015066
243,0.1118679476257433,0.0,
244,0.025231675893536303,0.37051282051282053,0.0461361014994233
245,0.006027105796639581,0.8564102564102564,0.02844311377245509
246,0.022225418076004373,0.441025641025641,0.040697674418604654
247,0.01173943439351224,0.7324786324786324,0.030338389731621937
248,0.006696472336541172,0.8461538461538461,0.02878787878787879
249,0.029860570441891207,0.2811965811965812,0.0547112462006079
250,0.025148944479331612,0.37264957264957266,0.047018348623853214
251,0.025430166632423062,0.36709401709401707,0.046565774155995346
252,0.024643872312067352,0.38333333333333336,0.045707915273132664
253,0.0433626447687476,0.12136752136752137,0.07746478873239436
254,0.00893126706844496,0.8047008547008547,0.03027084439723845
255,0.022309061612953297,0.4388888888888889,0.04089581304771178
256,0.015223300995014646,0.6042735042735042,0.03253182461103253
257,0.024142899938729524,0.394017094017094,0.0455531453362256
258,0.0414222145894734,0.1329059829059829,0.07717041800643087
259,0.008090980386297844,0.8247863247863247,0.029533678756476684
260,0.023751578575980557,0.402991452991453,0.044538706256627786
261,0.026886624549197078,0.33974358974358976,0.04905660377358491
262,0.012860367122331804,0.6948717948717948,0.03136531365313653
263,0.002232159857501098,0.9384615384615385,0.025956284153005466
264,0.020472219289037256,0.47307692307692306,0.04065040650406504
265,0.023991757268001086,0.3952991452991453,0.04540540540540541
266,0.029475962186381658,0.28888888888888886,0.05325443786982249
267,0.02726531551562346,0.33247863247863246,0.05012853470437018
268,0.006418039006252211,0.8512820512820513,0.0286144578313253
269,0.029387678198433423,0.29102564102564105,0.05286343612334802
270,0.0018958776671669122,0.9542735042735043,0.025526197939991044
271,0.004610511016195589,0.8717948717948718,0.027941176470588237
272,0.008186928808009185,0.823076923076923,0.029595015576323987
273,0.0015474058673004007,0.9747863247863248,0.02498903989478299
274,0.03172211543300031,0.25213675213675213,0.05593220338983051
275,0.02582418188855592,0.3598290598290598,0.047505938242280284
276,0.015904258429097273,0.5888888888888889,0.03265602322206096
277,0.026603717056607905,0.34615384615384615,0.04938271604938271
278,0.05659089685265969,0.0452991452991453,0.09433962264150944
279,0.0038252875924232924,0.8888888888888888,0.027403846153846154
280,0.0017593575563610154,0.958974358974359,0.02540106951871658
281,0.053041788627014794,0.062393162393162394,0.0821917808219178
282,0.007832469069281122,0.8290598290598291,0.029381443298969072
283,0.008553308633100961,0.8145299145299145,0.029905561385099685
284,0.030697067947213306,0.26965811965811964,0.0554675118858954
285,0.016256330020080662,0.5803418803418804,0.03313696612665685
286,0.032757778079442454,0.23632478632478632,0.05786618444846293
287,0.018102910064314134,0.5299145299145299,0.036290322580645164
288,0.08296651300535691,0.005555555555555556,0.07692307692307693
289,0.0039483379858645815,0.8841880341880342,0.027549540840985983
290,0.020958545326318915,0.4623931623931624,0.041589648798521256
291,0.06078877206738346,0.03376068376068376,0.0759493670886076
292,0.02312488525707019,0.42136752136752137,0.04259634888438134
293,0.017829182878089617,0.5367521367521367,0.035828025477707005
294,0.01458734421231619,0.6239316239316239,0.031506849315068496
295,0.018194424197386972,0.5277777777777778,0.03643724696356275
296,0.015786549124411988,0.591025641025641,0.03253796095444685
297,0.008567931688507406,0.8132478632478632,0.02995270625328429
298,0.028311340972898516,0.30854700854700856,0.04986149584487535
299,0.025454946974646772,0.3658119658119658,0.04672897196261682
300,0.03112231290719276,0.2623931623931624,0.057003257328990226
301,0.0372479985693259,0.17735042735042736,0.06746987951807229
302,0.00971874833897049,0.7833333333333333,0.029459901800327332
303,0.05125962405425385,0.07222222222222222,0.10650887573964497
304,0.011410616868085938,0.747008547008547,0.029748283752860413
305,0.06594757225471481,0.023931623931623933,0.07142857142857142
306,0.06406836400197545,0.029914529914529916,0.08571428571428572
307,0.02233676032267815,0.43846153846153846,0.04093567251461988
308,0.03519033320498211,0.20384615384615384,0.06289308176100629
309,0.03612101186995355,0.19401709401709402,0.06387665198237885
310,0.026525282597103864,0.34786324786324785,0.04914004914004914
311,0.018943246294487463,0.5094017094017094,0.037751677852348994
312,0.01409072304821925,0.647008547008547,0.03038309114927345
313,0.03370345779694811,0.22521367521367522,0.056925996204933584
314,0.010332753680608781,0.7722222222222223,0.02933038184836746
315,0.016615559338547463,0.5692307692307692,0.033783783783783786
316,0.020285298343226607,0.4756410256410256,0.04043126684636118
317,0.034044626722875816,0.21965811965811965,0.058365758754863814
318,0.08072366549485757,0.00641025641025641,0.06666666666666667
319,0.01607203966789444,0.5837606837606838,0.03294289897510981
320,0.044103508722717996,0.1141025641025641,0.08239700374531835
321,0.009187970334917334,0.7978632478632479,0.03053026245313337
322,0.019900743417742752,0.4858974358974359,0.0395778364116095
323,0.027991503171080078,0.3170940170940171,0.04851752021563342
324,0.04328440155237542,0.12222222222222222,0.07692307692307693
325,0.0012514756584944909,0.9918803418803419,0.024558380008616976
326,0.01136403258923453,0.7487179487179487,0.02968036529680365
327,0.01024128371783126,0.7743589743589744,0.02924944812362031
328,0.012289027088730684,0.711965811965812,0.031212484993997598
329,0.04208811616441503,0.13034188034188035,0.07868852459016394
330,0.03133228284513258,0.25811965811965815,0.056291390728476824
331,0.014222577468208198,0.6427350427350428,0.030585106382978722
332,0.005723386852156619,0.8602564102564103,0.028315946348733235
333,0.02296947077688409,0.42435897435897435,0.04229607250755287
334,0.014291885076189222,0.6367521367521367,0.03087248322147651
335,0.009774582584584983,0.7824786324786325,0.02949208083014746
336,0.01144808650388739,0.7452991452991453,0.02981651376146789
337,0.03126011316790606,0.258974358974359,0.056105610561056105
338,0.002542334501078362,0.9260683760683761,0.026303645592985696
339,0.01157314258422523,0.7410256410256411,0.029988465974625143
340,0.013867660939785522,0.6576923076923077,0.029889538661468484
341,0.0016357563323509358,0.967948717948718,0.025165562913907286
342,0.049654474954662,0.0811965811965812,0.09473684210526316
343,0.03153051650895111,0.25598290598290596,0.05676126878130217
344,0.002342715044856625,0.9341880341880342,0.02607502287282708
345,0.012872039901041596,0.694017094017094,0.03140394088669951
346,0.019106240919668137,0.5051282051282051,0.03807106598984772
347,0.01636506575949043,0.576068376068376,0.03338278931750742
348,0.010722956012999434,0.7649572649572649,0.02905027932960894
349,0.0246300843520565,0.3837606837606838,0.045657015590200446
350,0.011765077500228174,0.7311965811965812,0.030391583869082407
351,0.023399672339213706,0.414957264957265,0.04325437693099897
352,0.006186108105169177,0.8534188034188034,0.028542814221331998
353,0.016993768023902726,0.5585470085470086,0.03442999234889059
354,0.012659272943413931,0.7021367521367521,0.03164942178940962
355,0.012515613207150526,0.7064102564102565,0.03145795523290986
356,0.010339703757785233,0.7717948717948718,0.029346622369878183
357,0.041786379818815514,0.13162393162393163,0.07792207792207792
358,0.01144599861001859,0.7457264957264957,0.02979942693409742
359,0.009913245617544943,0.7807692307692308,0.029556650246305417
360,0.016075695152875786,0.5833333333333334,0.03296703296703297
361,0.01675780348572693,0.5653846153846154,0.034013605442176874
362,0.029909771499323837,0.28076923076923077,0.0547945205479452
363,0.008325967632814115,0.8196581196581196,0.029718456725755994
364,0.02829063121542569,0.31025641025641026,0.049586776859504134
365,0.010953660290762455,0.7598290598290598,0.02924634420697413
366,0.02437129841532038,0.3893162393162393,0.04610318331503842
367,0.009602471173027927,0.7871794871794872,0.02985884907709012
368,0.01140503777809383,0.7474358974358974,0.029731275014293884
369,0.014875933066664739,0.6141025641025641,0.032011134307585246
370,0.0036587364442758597,0.8944444444444445,0.027233635929288104
371,0.030936336125998172,0.2670940170940171,0.056
372,0.036143559695786545,0.19316239316239317,0.06415929203539823
373,0.0038737701334290334,0.8863247863247863,0.027483124397299902
374,0.03896867721372339,0.1594017094017094,0.06702412868632708
375,0.011515153394721155,0.7423076923076923,0.029936672423719057
376,0.004721544536383109,0.8705128205128205,0.027982326951399118
377,0.035648413974553254,0.19829059829059828,0.06465517241379311
378,0.017975883158310772,0.5337606837606838,0.036028823058446756
379,0.006131100118291273,0.8547008547008547,0.0285
380,0.03760134069746647,0.17264957264957265,0.06683168316831684
381,0.028685985770816706,0.30299145299145297,0.05077574047954866
382,0.012659217567767844,0.7025641025641025,0.031630170316301706
383,0.013072788757276617,0.6893162393162393,0.03161810291382517
384,0.027859135462463144,0.32222222222222224,0.05172413793103448
385,0.036317621157705066,0.1893162393162393,0.0654627539503386
386,0.028309532614211198,0.308974358974359,0.04979253112033195
387,0.017720561563735717,0.5393162393162393,0.03565768621236133
388,0.018286472368700648,0.5247863247863248,0.03664495114006515
389,0.051496441761681715,0.07051282051282051,0.10909090909090909
390,0.0037760977577763065,0.8901709401709401,0.027364378300528083
391,0.016569048192852907,0.5709401709401709,0.033682634730538924
392,0.029507179859431076,0.288034188034188,0.05341246290801187
393,0.052743859795175756,0.0641025641025641,0.08666666666666667
394,0.018791128970735475,0.5132478632478632,0.03746877601998335
395,0.040723963983104954,0.14102564102564102,0.07272727272727272
396,0.00230490139155524,0.935042735042735,0.026051188299817184
397,0.0031627965893768063,0.9068376068376068,0.026861451460885956
398,0.014928093934271946,0.6123931623931624,0.03210048848569435
399,0.028773362368866354,0.3017094017094017,0.05099150141643059
400,0.026043368835308944,0.35555555555555557,0.04807692307692308
401,0.017027093800438438,0.555982905982906,0.034588777863182166
402,0.026907340708889636,0.3388888888888889,0.04918032786885246
403,0.037117830207005174,0.1794871794871795,0.06666666666666667
404,0.029631443073560648,0.2863247863247863,0.05373134328358209
405,0.01748202489075053,0.5444444444444444,0.03532182103610675
406,0.030901499722290914,0.26794871794871794,0.05582137161084529
407,0.027177856090882056,0.33547008547008544,0.049681528662420385
408,0.021848927936106863,0.4478632478632479,0.042938931297709926
409,0.037908367219690736,0.17094017094017094,0.0675
410,0.01763956250683162,0.5418803418803418,0.03548895899053628
411,0.022215262037149058,0.44145299145299144,0.04065827686350436
412,0.03297432178785805,0.23461538461538461,0.058287795992714025
413,0.012211248780580318,0.7141025641025641,0.031119090365050867
414,0.04384046841423311,0.1170940170940171,0.08029197080291971
415,0.025463396594826628,0.36495726495726494,0.0468384074941452
416,0.015481054686105188,0.5961538461538461,0.032974910394265235
417,0.021951823922619886,0.4461538461538462,0.04310344827586207
418,0.030991058486943175,0.26495726495726496,0.056451612903225805
419,0.04669033861984414,0.09914529914529914,0.09051724137931035
420,0.005614192873307558,0.8611111111111112,0.028287841191066997
421,0.028967753344041638,0.297008547008547,0.051798561151079135
422,0.04872430663348444,0.08632478632478632,0.09405940594059406
423,0.0016427171337863938,0.9675213675213675,0.02517667844522968
424,0.0013850785960066198,0.9837606837606837,0.02476107732406603
425,0.011359245419397155,0.7491452991452991,0.02966343411294923
426,0.013262939504354159,0.6829059829059829,0.03128911138923655
427,0.0013111586351223395,0.9884615384615385,0.02464332036316472
428,0.01927362278189718,0.5,0.038461538461538464
429,0.012758879536267071,0.6987179487179487,0.031192660550458717
430,0.04080111943803355,0.14017094017094017,0.07317073170731707
431,0.035203860698259586,0.202991452991453,0.06315789473684211
432,0.02878964030436844,0.30128205128205127,0.05106382978723404
433,0.0035604937944231927,0.8974358974358975,0.027142857142857142
434,0.02124267072825256,0.4581196581196581,0.04197761194029851
435,0.014191691267989717,0.6431623931623932,0.030564784053156147
436,0.054361020569841205,0.05641025641025641,0.09090909090909091
437,0.003364849964703862,0.9017094017094017,0.027014218009478674
438,0.0036631691632963252,0.8940170940170941,0.027246653919694074
439,0.026487862002306652,0.3487179487179487,0.049019607843137254
440,0.03735289897894178,0.1764957264957265,0.06779661016949153
441,0.021350353039900943,0.4568376068376068,0.042095416276894296
442,0.024314484441656365,0.39145299145299145,0.04585152838427948
443,0.007855465882555989,0.8286324786324787,0.029396596183599792
444,0.04405135086108571,0.11495726495726495,0.08178438661710037
445,0.019101539815329853,0.5055555555555555,0.03803888419273035
446,0.08520888921862627,0.003418803418803419,0.0
447,0.0027875342879947595,0.9179487179487179,0.02653631284916201
448,0.027227383733932197,0.3333333333333333,0.05
449,0.04096488325494906,0.13846153846153847,0.07407407407407407
450,0.00981121058434585,0.782051282051282,0.029508196721311476
451,0.08440021473053996,0.005128205128205128,0.08333333333333333
452,0.04124943682433968,0.1358974358974359,0.07547169811320754
453,0.022605925438838277,0.4341880341880342,0.04133858267716536
454,0.027193818115159314,0.33418803418803417,0.049872122762148335
455,0.0015835266012720328,0.9713675213675214,0.025076990761108666
456,0.006144009226650372,0.8542735042735042,0.028514257128564282
457,0.024839976736853116,0.3799145299145299,0.04611923509561305
458,0.011429630494525781,0.7461538461538462,0.029782359679266894
459,0.06591307827714821,0.02435897435897436,0.07017543859649122
460,0.0141384547939836,0.6457264957264958,0.03044341495698213
461,0.017313925104490337,0.5482905982905983,0.03507404520654715
462,0.02487472852797635,0.3782051282051282,0.04632768361581921
463,0.00900495681607064,0.802991452991453,0.03033528472591804
464,0.032108180304840896,0.24487179487179486,0.05759162303664921
465,0.0417984209357845,0.1311965811965812,0.0781758957654723
466,0.019258061251406722,0.5008547008547009,0.03839590443686007
467,0.018561614251067608,0.5183760683760684,0.03709810387469085
468,0.037523199262570105,0.17435897435897435,0.0661764705882353
469,0.03907668828771681,0.15726495726495726,0.06521739130434782
470,0.009066617310722043,0.8012820512820513,0.0304
471,0.026738986189772503,0.34273504273504274,0.04987531172069826
472,0.02280904969265713,0.42948717948717946,0.041791044776119404
473,0.03393077077106351,0.22094017094017093,0.058027079303675046
474,0.013417767851759226,0.6777777777777778,0.031525851197982346
475,0.031807033974103956,0.25,0.05641025641025641
476,0.06857970904821552,0.019658119658119658,0.06521739130434782
477,0.01215997329428206,0.7162393162393162,0.031026252983293555
478,0.02327781558819703,0.4170940170940171,0.0430327868852459
479,0.01571066325979741,0.5927350427350427,0.032444124008651765
480,0.02343738125314162,0.4132478632478632,0.04343329886246122
481,0.03524608697326381,0.20170940170940171,0.0635593220338983
482,0.060236840132531264,0.03632478632478633,0.09411764705882353
483,0.002371860583814395,0.9329059829059829,0.026110856619331196
