,PolicyWasSubscribedOnInternet,NumberOfPoliciesOfPolicyholder,FpVehicleAgeMonths,EasinessToStage,ClaimWihoutIdentifiedThirdParty,ClaimAmount,PolicyHolderAge,NumberOfBodilyInjuries,FirstPartyLiability,Fraud,ClaimInvolvedCovers_MaterialDamages,ClaimInvolvedCovers_ActLiability,ClaimInvolvedCovers_Windscreen,ClaimInvolvedCovers_Accessories,ClaimInvolvedCovers_ThirdParty,ClaimInvolvedCovers_Theft,ClaimInvolvedCovers_ThirdPartyMaterialDamages,ClaimInvolvedCovers_Burglary,ClaimInvolvedCovers_NaturalCatastrophes,ClaimInvolvedCovers_MedicalCare,ClaimInvolvedCovers_ReplacementVehicle,ClaimInvolvedCovers_Fire,ClaimInvolvedCovers_RiderClothes,Date_diff,LH_0-3,LH_12-15,LH_16-19,LH_20-23,LH_4-7,LH_8-11,CBP_NoConnection,CBP_SameAddress,CBP_SameBankAccount,CBP_SameEmail,CBP_SamePhone,CBP_SamePolice,PO_CivilServant,PO_Employee,PO_Executive,PO_Farmer,PO_HeadOfCompany,PO_Merchant,PO_Retired,PO_SelfEmployed,PO_Student,PO_Unemployed,PO_Worker,CC_AccidentOrCollision,CC_AccidentWithIdentifiedThirdParty,CC_AccidentWithUnidentifiedThirdParty,CC_CollisionWithAnimal,CC_CollisionWithPedestrian,CC_Fire,CC_Flood,CC_ForcesOfNature,CC_Hail,CC_LegalProtection,CC_LossOfControl,CC_MultiVehicleCrash,CC_Storm,CC_TheftAttempt,CC_TheftOfExteriorElements,CC_TotalTheft,CC_Vandalism,CC_WindscreenDamage,DI_Medium,DI_Negligible,DI_TotalLoss,FPVT_Car,FPVT_Caravan,FPVT_Motorcycle,FPVT_PrivateCar
9738,0,2,112.0,0.25,0,1924.04,66.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,577,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9739,1,1,57.0,0.25,0,898.82,42.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,497,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9740,1,2,125.0,0.25,0,410.72,38.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9741,0,1,14.0,0.5,1,905.26,36.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,448,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9742,0,1,215.0,0.25,0,1568.0,39.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9743,0,3,47.0,0.5,1,69.0,51.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9744,0,1,74.0,0.5,1,973.46,62.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,572,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9745,0,3,69.0,0.5,1,785.35,63.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,781,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9746,1,1,65.0,0.5,1,5742.51,29.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,303,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9747,0,3,26.0,0.25,1,2371.44,49.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,591,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9748,0,3,116.0,0.5,1,347.62,35.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9749,0,2,95.0,0.25,0,2001.94,38.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9750,0,1,44.0,0.25,0,4683.42,73.0,0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,424,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9751,0,1,228.0,0.25,0,361.06,33.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9752,0,2,142.0,0.5,1,775.96,36.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9753,1,1,41.0,0.5,1,195.54,32.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9754,0,4,150.0,0.5,1,1216.04,38.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,840,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9755,0,3,177.0,0.25,0,889.55,66.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1352,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9756,0,3,109.0,0.25,0,1695.98,46.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9757,0,3,16.0,0.5,1,499.91,44.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,698,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9758,0,4,131.0,0.5,1,695.45,33.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,685,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9759,0,2,70.0,0.25,0,0.0,44.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1166,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9760,1,1,154.0,0.5,1,486.86,25.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,426,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9761,0,2,117.0,0.5,1,94.5,70.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,687,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9762,0,1,134.0,0.5,1,392.6,60.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,558,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9763,1,3,165.0,0.5,1,1115.02,55.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9764,0,2,47.0,0.25,0,0.0,35.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,933,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9765,0,6,52.0,0.5,1,0.0,51.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1011,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9766,0,2,99.0,0.5,1,667.48,55.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,384,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9767,1,3,59.0,0.25,1,0.0,28.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1030,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9768,0,1,133.0,0.25,0,596.15,36.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9769,0,7,9.0,0.25,0,4790.04,61.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9770,0,2,34.0,0.25,1,714.0,43.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1045,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9771,1,1,16.0,0.5,1,1235.8,60.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,743,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9772,1,1,80.0,0.25,1,307.3,29.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,548,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9773,1,1,118.0,0.5,1,0.0,40.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9774,1,2,135.0,0.25,0,367.2,52.0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,130,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9775,0,5,87.0,0.25,0,8721.9,30.0,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9776,0,2,167.0,0.25,0,1100.0,59.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1018,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9777,0,1,52.0,0.5,1,0.0,54.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,304,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9778,1,1,234.0,0.25,0,2774.0,26.0,0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9779,1,2,226.0,0.5,1,96.0,46.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,347,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9780,0,4,13.0,0.25,1,390.6,26.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,264,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9781,1,2,94.0,0.5,1,1239.6,30.0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,861,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9782,1,1,234.0,0.25,1,0.0,26.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9783,0,4,36.0,0.25,0,3308.33,31.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1088,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9784,1,2,255.0,0.5,1,528.8,28.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,871,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9785,0,3,130.0,0.25,0,2451.24,46.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9786,0,3,71.0,0.25,1,1504.86,29.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1158,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9787,1,1,500.0,0.25,0,1568.0,28.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9788,0,5,22.0,0.5,1,517.04,30.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,655,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9789,0,6,99.0,0.5,1,1023.11,39.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1013,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9790,0,1,35.0,0.25,0,4056.71,46.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1340,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9791,0,1,195.0,0.25,0,768.95,23.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,580,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9792,0,1,137.0,0.5,1,233.98,25.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,235,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9793,0,3,259.0,0.5,1,2379.16,63.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,518,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9794,0,2,24.0,0.25,1,6117.86,58.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9795,0,4,173.0,0.5,1,871.33,54.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1282,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9796,1,5,38.0,0.5,1,0.0,69.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,394,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9797,0,4,100.0,0.5,1,459.95,64.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9798,0,3,7.0,0.5,1,1117.73,30.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,675,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9799,0,7,21.0,0.25,1,0.0,29.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9800,0,2,173.0,0.5,1,475.7,65.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9801,0,3,117.0,0.25,0,631.19,73.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9802,0,4,193.0,0.5,1,0.0,43.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9803,1,2,249.0,0.5,1,565.26,25.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1232,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9804,0,2,111.0,0.25,1,460.32,65.0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,454,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9805,1,1,15.0,0.25,1,2334.9,21.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9806,0,1,203.0,0.5,1,144.82,27.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9807,0,2,26.0,0.25,0,6825.0,51.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,965,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9808,0,5,135.0,0.25,1,0.0,29.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1341,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9809,0,2,148.0,0.25,0,1568.0,39.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,702,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9810,1,2,110.0,0.5,1,99.98,36.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,904,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9811,1,3,212.0,0.25,1,0.0,33.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9812,0,1,39.0,0.25,0,2006.53,55.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1105,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9813,0,2,93.0,0.5,1,75.0,32.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,230,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9814,1,1,30.0,0.5,1,293.83,50.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,335,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9815,0,1,110.0,0.5,1,1294.86,55.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9816,0,1,105.0,0.25,0,640.03,47.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,655,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9817,0,7,101.0,0.5,1,742.45,43.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9818,0,1,29.0,0.5,1,143.98,32.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9819,0,2,106.0,0.5,1,143.98,57.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1199,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9820,1,1,127.0,0.5,1,73.98,26.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,191,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
